Region,Distrito,Municipio,Codigo,Escuela,Categoria,Graduados,Cohorte,Tasa
MAYAGÜEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARÍN,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARÍN,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARÍN,FEMENINO,74,98,75.51%
MAYAGÜEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARÍN,MASCULINO,88,121,72.72%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,TODOS,205,248,82.66%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,IMPEDIDOS,10,13,76.92%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,BAJO NIVEL DE POBREZA,96,124,77.41%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,PUERTORRIQUEÑOS,205,248,82.66%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,FEMENINO,116,137,84.67%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47126,PATRIA LATORRE RAMÍREZ,MASCULINO,89,111,80.18%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,TODOS,57,75,76%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,IMPEDIDOS,5,12,41.66%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,BAJO NIVEL DE POBREZA,41,57,71.92%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,PUERTORRIQUEÑOS,55,72,76.38%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,FEMENINO,33,42,78.57%
MAYAGÜEZ,MAYAGÜEZ,MARICAO,47639,SUPERIOR URBANA,MASCULINO,24,33,72.72%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,TODOS,190,269,70.63%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,IMPEDIDOS,19,39,48.71%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,BAJO NIVEL DE POBREZA,117,176,66.47%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,PUERTORRIQUEÑOS,189,264,71.59%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,HISPANOS NO PUERTORRIQUEÑOS,1,5,20%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,FEMENINO,105,138,76.08%
MAYAGÜEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,MASCULINO,85,131,64.88%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),TODOS,115,163,70.55%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),IMPEDIDOS,16,31,51.61%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),BAJO NIVEL DE POBREZA,87,127,68.5%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),PUERTORRIQUEÑOS,114,160,71.25%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),HISPANOS NO PUERTORRIQUEÑOS,1,3,33.33%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),FEMENINO,64,81,79.01%
MAYAGÜEZ,AGUADILLA,RINCÓN,47662,MANUEL GARCÍA PÉREZ (SUP. NUEVA),MASCULINO,51,82,62.19%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,TODOS,243,304,79.93%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,IMPEDIDOS,18,29,62.06%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,BAJO NIVEL DE POBREZA,143,189,75.66%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,PUERTORRIQUEÑOS,239,300,79.66%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,HISPANOS NO PUERTORRIQUEÑOS,4,4,100%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,FEMENINO,137,163,84.04%
MAYAGÜEZ,SAN SEBASTIÁN,MOCA,47894,CATALINA MORALES DE FLORES,MASCULINO,106,141,75.17%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,TODOS,196,268,73.13%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,IMPEDIDOS,28,52,53.84%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,BAJO NIVEL DE POBREZA,144,206,69.9%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,PUERTORRIQUEÑOS,194,265,73.2%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,FEMENINO,111,143,77.62%
MAYAGÜEZ,SAN SEBASTIÁN,SAN SEBASTIÁN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,MASCULINO,85,125,68%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,TODOS,204,285,71.57%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,IMPEDIDOS,33,56,58.92%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,BAJO NIVEL DE POBREZA,129,185,69.72%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,2,2,100%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,PUERTORRIQUEÑOS,204,285,71.57%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,FEMENINO,107,141,75.88%
MAYAGÜEZ,CABO ROJO,SÁBANA GRANDE,48264,LUIS NEGRÓN LÓPEZ,MASCULINO,97,144,67.36%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,TODOS,256,332,77.1%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,IMPEDIDOS,25,36,69.44%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,BAJO NIVEL DE POBREZA,138,184,75%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,PUERTORRIQUEÑOS,255,330,77.27%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,HISPANOS NO PUERTORRIQUEÑOS,1,2,50%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,BLANCOS NO HISPANOS,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,FEMENINO,153,182,84.06%
MAYAGÜEZ,MAYAGÜEZ,MAYAGÜEZ,48298,EUGENIO MARÍA DE HOSTOS,MASCULINO,103,150,68.66%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,TODOS,130,208,62.5%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,IMPEDIDOS,12,25,48%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,BAJO NIVEL DE POBREZA,67,110,60.9%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,PUERTORRIQUEÑOS,130,206,63.1%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,HISPANOS NO PUERTORRIQUEÑOS,0,2,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,BLANCOS NO HISPANOS,0,0,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,FEMENINO,74,112,66.07%
PONCE,UTUADO,ADJUNTAS,50294,JOSÉ EMILIO LUGO,MASCULINO,56,96,58.33%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,TODOS,190,256,74.21%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,IMPEDIDOS,36,57,63.15%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,BAJO NIVEL DE POBREZA,128,183,69.94%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,PUERTORRIQUEÑOS,187,253,73.91%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,HISPANOS NO PUERTORRIQUEÑOS,3,3,100%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,FEMENINO,98,121,80.99%
PONCE,SANTA ISABEL,COAMO,50468,RAMÓN JOSÉ DÁVILA,MASCULINO,92,135,68.14%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,TODOS,186,213,87.32%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,IMPEDIDOS,19,27,70.37%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,BAJO NIVEL DE POBREZA,132,151,87.41%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,2,50%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,PUERTORRIQUEÑOS,182,209,87.08%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,HISPANOS NO PUERTORRIQUEÑOS,4,4,100%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,FEMENINO,109,120,90.83%
PONCE,SANTA ISABEL,JUANA DÍAZ,51698,LUIS LLORENS TORRES,MASCULINO,77,93,82.79%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,TODOS,27,39,69.23%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,IMPEDIDOS,5,8,62.5%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,BAJO NIVEL DE POBREZA,19,29,65.51%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,PUERTORRIQUEÑOS,27,39,69.23%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,FEMENINO,11,16,68.75%
PONCE,SANTA ISABEL,JUANA DÍAZ,51763,LUIS MUÑOZ MARÍN,MASCULINO,16,23,69.56%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,TODOS,134,176,76.13%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,IMPEDIDOS,20,29,68.96%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,BAJO NIVEL DE POBREZA,97,126,76.98%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,PUERTORRIQUEÑOS,133,174,76.43%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,BLANCOS NO HISPANOS,0,1,0%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,FEMENINO,62,73,84.93%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALLÉS,MASCULINO,72,103,69.9%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,TODOS,197,354,55.64%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,IMPEDIDOS,26,53,49.05%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,BAJO NIVEL DE POBREZA,143,279,51.25%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,PUERTORRIQUEÑOS,196,349,56.16%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,HISPANOS NO PUERTORRIQUEÑOS,1,5,20%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,FEMENINO,106,176,60.22%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,MASCULINO,91,178,51.12%
PONCE,PONCE,PONCE III,52688,DR. PILA,TODOS,117,255,45.88%
PONCE,PONCE,PONCE III,52688,DR. PILA,IMPEDIDOS,21,56,37.5%
PONCE,PONCE,PONCE III,52688,DR. PILA,BAJO NIVEL DE POBREZA,72,162,44.44%
PONCE,PONCE,PONCE III,52688,DR. PILA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,HISPANOS NO PUERTORRIQUEÑOS,0,2,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,FEMENINO,58,128,45.31%
PONCE,PONCE,PONCE III,52688,DR. PILA,MASCULINO,59,127,46.45%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,TODOS,165,185,89.18%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,IMPEDIDOS,18,25,72%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,BAJO NIVEL DE POBREZA,96,109,88.07%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,PUERTORRIQUEÑOS,164,184,89.13%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,BLANCOS NO HISPANOS,1,1,100%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,FEMENINO,86,91,94.5%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,MASCULINO,79,94,84.04%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),TODOS,62,62,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),IMPEDIDOS,6,6,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),BAJO NIVEL DE POBREZA,32,32,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),PUERTORRIQUEÑOS,62,62,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),FEMENINO,31,31,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),MASCULINO,31,31,100%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,TODOS,35,38,92.1%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,IMPEDIDOS,1,2,50%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,BAJO NIVEL DE POBREZA,17,18,94.44%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,PUERTORRIQUEÑOS,35,38,92.1%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,FEMENINO,19,21,90.47%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,MASCULINO,16,17,94.11%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,TODOS,184,238,77.31%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,IMPEDIDOS,28,37,75.67%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,BAJO NIVEL DE POBREZA,132,178,74.15%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,PUERTORRIQUEÑOS,182,236,77.11%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,BLANCOS NO HISPANOS,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,FEMENINO,93,109,85.32%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEÓN ZAYAS,MASCULINO,91,129,70.54%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,TODOS,242,282,85.81%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,IMPEDIDOS,47,55,85.45%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,BAJO NIVEL DE POBREZA,174,202,86.13%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,PUERTORRIQUEÑOS,241,280,86.07%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,OTRO ORIGEN ÉTNICO,0,1,0%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TÉCNICA DE YAUCO,FEMENINO,122,135,90.37%
